id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean
2247863,L_6114383803678,+1 438-380-3678,Machi Machi,,,"1241 Bishop St, Montreal, Quebec H3G 0J2, Canada",F&B,Cafe & Dessert,Bubble tea store,False,6114383803678,landline,0.2,1,Level 2,3,True,True,True,False,
2248031,L_6114385085691,+1 438-508-5691,Bar Plan-B,,,"327 Mont-Royal Ave E, Montreal, Quebec H2T 1P8, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6114385085691,landline,0.2,1,Level 2,3,True,True,True,False,
2248065,L_6168181914,6818 1914,Akira Back,,,"30 Beach Road, Level B1M, 189763",F&B,Dine-in Restaurant,Asian restaurant,False,6168181914,unknown,0.2,1,Level 2,3,True,True,True,False,
2248099,L_6163224054,6322 4054,Tanoshii,,,"URESHII #01-02 1Old, Parliament Lane, The Arts House, 179429",F&B,Dine-in Restaurant,Japanese restaurant,False,6163224054,unknown,0.2,1,Level 2,3,True,True,True,False,
2248100,L_6165348880,6534 8880,Zén,,,"41 Bukit Pasoh Rd, Singapore 089855",F&B,Dine-in Restaurant,Restaurant,False,6165348880,unknown,0.2,1,Level 2,3,True,True,True,False,
2248101,L_6168087278,6808 7278,Skirt Restaurant,,,"21 Ocean Way, #098374, Singapore 098374",Others,Others,Steak house,False,6168087278,unknown,0.2,1,Level 2,3,True,True,True,False,
2248102,L_6185337528,8533 7528,Esora,,,"15 Mohamed Sultan Rd, Singapore 238964",F&B,Dine-in Restaurant,Japanese restaurant,False,6185337528,unknown,0.2,1,Level 2,3,True,True,True,False,
2248103,L_6169049688,6904 9688,Venue By Sebastian,,,"Downtown Gallery, #01-02, 6A Shenton Way, 068815",F&B,Dine-in Restaurant,Restaurant,False,6169049688,unknown,0.2,1,Level 2,3,True,True,True,False,
2248104,L_6114383867888,+1 438-386-7888,Saiko Bistrot Izakaya,,,"1065 Beaver Hall Hl, Montreal, Quebec H2Z 1S5, Canada",F&B,Dine-in Restaurant,Izakaya restaurant,False,6114383867888,landline,0.2,1,Level 2,3,True,True,True,False,
2248105,L_6115148619999,+1 514-861-9999,Deli Planet,,,"895 Rue De la Gauchetière O, Montréal, QC H3B 2M4, Canada",Others,Others,Deli,False,6115148619999,landline,0.2,1,Level 2,3,True,True,True,False,
2248106,L_6115148754545,+1 514-875-4545,Vargas Steak-Bar-Sushi,,,"690 René-Lévesque Blvd W, Montreal, Quebec H3B 1X8, Canada",Others,Others,Steak house,False,6115148754545,landline,0.2,1,Level 2,3,True,True,True,False,
2248107,L_6114389274299,+1 438-927-4299,Piazza Sociale Restaurant,,,"1 Pl. Monseigneur Charbonneau, Montreal, Quebec H3B 4M7, Canada",F&B,Dine-in Restaurant,Italian restaurant,False,6114389274299,landline,0.2,1,Level 2,3,True,True,True,False,
2248180,L_6115148718838,+1 514-871-8838,Restaurant Mr. Chuan,,,"1222 Bishop St, Montreal, Quebec H3G 2E3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115148718838,landline,0.2,1,Level 2,3,True,True,True,False,
2248275,L_6165189182,6518 9182,Tempura Makino,,,"3 Temasek Blvd, #02-305 / 308 / 311, Singapore 038983",F&B,Dine-in Restaurant,Tempura restaurant,False,6165189182,unknown,0.2,1,Level 2,3,True,True,True,False,
2248339,L_6115148420867,+1 514-842-0867,Garde-Côte,,,"112 McGill St, Montreal, Quebec H2Y 2E5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115148420867,landline,0.2,1,Level 2,3,True,True,True,False,
2248340,L_6115142230713,+1 514-223-0713,Bâton Rouge Grillhouse & Bar,,,"7077 Newman Blvd DOOR 2, Montreal, Quebec H8N 1X1, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115142230713,landline,0.2,1,Level 2,3,True,True,True,False,
2248341,L_6115142254222,+1 514-225-4222,Chiyoko Sushi Bar & Steakhouse,,,"2113 Rue Saint-Louis, Saint-Laurent, QC H4L 1P1, Canada",F&B,Dine-in Restaurant,Japanese restaurant,False,6115142254222,landline,0.2,1,Level 2,3,True,True,True,False,
2248342,L_6115143989229,+1 514-398-9229,Beaver Hall,,,"1065 Rue de la Montagne, Montréal, QC H3G 0B7, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115143989229,landline,0.2,1,Level 2,3,True,True,True,False,
2248343,L_6115142230656,+1 514-223-0656,Bâton Rouge Grillhouse & Bar,,,"180 Saint-Catherine St W, Montreal, Quebec H5B 1B5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115142230656,landline,0.2,1,Level 2,3,True,True,True,True,
2248344,L_6115148479005,+1 514-847-9005,Restaurant Benjamin,,,"980 Blvd. De Maisonneuve Ouest, Montreal, Quebec H3A 1M5, Canada",Others,Others,,False,6115148479005,landline,0.2,1,Level 2,3,True,True,True,False,
2248345,L_6114506325050,+1 450-632-5050,Robbie'S Smokehouse & Burger Bar,,,"1569 Rte 138, Kahnawake, QC J0L 1B0, Canada",F&B,Dine-in Restaurant,Hamburger restaurant,False,6114506325050,landline,0.2,1,Level 2,3,True,True,True,False,
2248346,L_6114502833333,+1 450-283-3333,The Keg Steakhouse + Bar - Saint-Bruno,,,"755 Bd des Promenades, Saint-Bruno-de-Montarville, QC J3V 6A7, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114502833333,landline,0.2,1,Level 2,3,True,True,True,False,
2248347,L_6114506877707,+1 450-687-7707,Resto Alsoudani,,,"1168 Bd du Curé-Labelle, Laval, QC H7V 2V5, Canada",F&B,Dine-in Restaurant,Halal restaurant,False,6114506877707,landline,0.2,1,Level 2,3,True,True,True,False,
2248348,L_6114509045172,+1 450-904-5172,Le Milsa,,,"4817 Taschereau Blvd, Greenfield Park, Quebec J4V 2J1, Canada",F&B,Dine-in Restaurant,Brazilian restaurant,False,6114509045172,landline,0.2,1,Level 2,3,True,True,True,False,
2248349,L_6114506801656,+1 450-680-1656,"Restaurant Calvi — Steakhouse, Pâtes & Fruits De Mer | Restaurant Laval",,,"2940 Av. Pierre-Péladeau, Laval, QC H7T 3B3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114506801656,landline,0.2,1,Level 2,3,True,True,True,False,
1662037,L_61434586444,0434 586 444,Ah Professional Mobile Detailing,,,,Others,Others,Automotive Services,False,61434586444,mobile,0.2,1,Level 2,3,True,False,True,False,
2248575,L_6115143793633,+1 514-379-3633,Siboire Saint-Laurent,,,"5101 Boul. Saint-Laurent, Montréal, QC H2T 1E4, Canada",Others,Others,Brewpub,False,6115143793633,landline,0.2,1,Level 2,3,True,True,True,False,
2248576,L_6115145072739,+1 514-507-2739,Brewskey Taproom,,,"385 Rue de la Commune E, Montréal, QC H2Y 1H2, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115145072739,landline,0.2,1,Level 2,3,True,True,True,False,
2248577,L_6114383864661,+1 438-386-4661,Boswell Brasserie Artisanale,,,"2407 Mont-Royal Ave E, Montreal, Quebec H2H 1L2, Canada",Others,Others,Brewpub,False,6114383864661,landline,0.2,1,Level 2,3,True,True,True,False,
2248578,L_6115144390992,+1 514-439-0992,Yïsst - Pub Petite-Patrie,,,"901 Rue Saint-Zotique Est, Montréal, QC H2S 1M9, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6115144390992,landline,0.2,1,Level 2,3,True,True,True,False,
2248579,L_6115143071604,+1 514-307-1604,Memento! - Brasserie Artisanale,,,"2471 Saint-Patrick St., Montreal, Quebec H3K 1B3, Canada",Others,Others,Brewpub,False,6115143071604,landline,0.2,1,Level 2,3,True,True,True,False,
2248580,L_6115142788147,+1 514-278-8147,Pub Arya,,,"436 Rue Saint-Zotique Est, Montréal, QC H2S 1L9, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115142788147,landline,0.2,1,Level 2,3,True,True,True,False,
2248581,L_6115142821580,+1 514-282-1580,Mckibbins Irish Pub,,,"3515 Boul. Saint-Laurent, Montréal, QC H2X 2T6, Canada",F&B,Bar / Pub / Nightlife,Irish pub,False,6115142821580,landline,0.2,1,Level 2,3,True,True,True,False,
2248697,L_6163236093,6323 6093,Ting Heng Seafood Restaurant,,,"82 Tiong Poh Rd, Singapore 160082",F&B,Dine-in Restaurant,Seafood restaurant,False,6163236093,unknown,0.2,1,Level 2,3,True,True,True,False,
2248765,L_6167337899,6733 7899,8 By Bottles & Bottles @ Great World,,,"1 Kim Seng Promenade, #01, K101 Great World, 237994",F&B,Bar / Pub / Nightlife,Wine bar,False,6167337899,unknown,0.2,1,Level 2,3,True,True,True,False,
2248766,L_6188535696,8853 5696,Wine Creek Pte Ltd,,,"5 Clover Wy, Singapore 579079",Others,Others,Wine wholesaler and importer,False,6188535696,unknown,0.2,1,Level 2,3,True,True,True,False,
2248767,L_6164630263,6463 0263,Micasa Kitchen & Bar,,,"102C Jln Jurong Kechil, #01-01, Singapore 598602",F&B,Dine-in Restaurant,Spanish restaurant,False,6164630263,unknown,0.2,1,Level 2,3,True,True,True,False,
2248768,L_6180147157,8014 7157,Get Some @ Clementi | Singapore'S Best Craft Beers,,,"727 Clementi West Street 2, #01-282, Singapore 120727",F&B,Dine-in Restaurant,Restaurant,False,6180147157,unknown,0.2,1,Level 2,3,True,True,True,False,
2248769,L_6182273732,8227 3732,Cafe Osg - Zichar Tea Room + Wine Bar,,,"3 Temasek Boulevard Tower 1 #01-510, 3 Temasek Blvd, #510-511 Suntec City, 038983",F&B,Dine-in Restaurant,Asian restaurant,False,6182273732,unknown,0.2,1,Level 2,3,True,True,True,False,
2248770,L_6168363068,6836 3068,Enoteca Wine,,,"391 Orchard Rd, #B2-02 Takashimaya Departmental Store, Singapore 238872",Retail,Others,Wine store,False,6168363068,unknown,0.2,1,Level 2,3,True,True,True,False,
2248771,L_6160167858750,+60 16-785 8750,Restaurant Bar 9 玖 ( Taman Pelangi ),,,"1A, Jalan Kuning 1, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",F&B,Bar / Pub / Nightlife,Bar,False,6160167858750,mobile,0.2,1,Level 2,3,True,True,True,False,
2248772,L_6198320521,9832 0521,Katachi Sushi Bar -Sushi & Japanese Wine-,,,"150 Orchard Rd, #01-49 Orchard Plaza, Singapore 238841",F&B,Dine-in Restaurant,Japanese restaurant,False,6198320521,unknown,0.2,1,Level 2,3,True,True,True,False,
2248797,L_6116044164949,+1 604-416-4949,Tozen Sushi Bar,,,"967 W Broadway, Vancouver, BC V5Z 1K3, Canada",F&B,Dine-in Restaurant,Japanese restaurant,False,6116044164949,landline,0.2,1,Level 2,3,True,True,True,False,
2248798,L_61441723671409,+44 1723 671409,Nava Sushi Scarborough Japanese And Thai Cuisine,,,"10 Eastborough, Scarborough YO11 1NW, United Kingdom",F&B,Dine-in Restaurant,Japanese restaurant,False,61441723671409,landline,0.2,1,Level 2,3,True,True,True,False,
2248799,L_6114195021019,+1 419-502-1019,Sora & Oak Sushi & Whiskey Bar,OH,,"212 Hancock St, Sandusky, OH 44870, United States",F&B,Dine-in Restaurant,Restaurant,False,6114195021019,landline,0.2,1,Level 2,3,True,True,True,False,
2248890,L_6114506256999,+1 450-625-6999,Kabab Laval,,,"3486 Bd Dagenais O, Laval, QC H7P 1V7, Canada",F&B,Dine-in Restaurant,Lebanese restaurant,False,6114506256999,landline,0.2,1,Level 2,3,True,True,True,False,
2248891,L_6114504903737,+1 450-490-3737,Euro Doner Kebab - Spécialités Turques,,,"344 Bd Cartier O, Laval, QC H7N 2J6, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114504903737,landline,0.2,1,Level 2,3,True,True,True,False,
2248892,L_6114509739191,+1 450-973-9191,Grillade Kababgy,,,"1955 Rue Claude-Gagné Suite 120, Laval, QC H7N 0G6, Canada",F&B,Dine-in Restaurant,Mediterranean restaurant,False,6114509739191,landline,0.2,1,Level 2,3,True,True,True,False,
2248893,L_6114506695722,+1 450-669-5722,Antep Kebab House,,,"3000 Boulevard des Laurentides, Laval, Quebec H7K 2J3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114506695722,landline,0.2,1,Level 2,3,True,True,True,False,
2248894,L_6115148851285,+1 514-885-1285,Falafel Blvd,,,"387 Bd Cartier O, Laval, QC H7N 2K6, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115148851285,landline,0.2,1,Level 2,3,True,True,True,False,
2248895,L_6114502390588,+1 450-239-0588,Souvlaki Bar Espace Montmorency,,,"550 Rue Lucien-Paiement #110, Laval, Quebec H7N 0A5, Canada",F&B,Dine-in Restaurant,Greek restaurant,False,6114502390588,landline,0.2,1,Level 2,3,True,True,True,False,
2248896,L_6115147472121,+1 514-747-2121,Kebeh Kabab,,,"1525 Blvd. Marcel-Laurin, Saint-Laurent, QC H4R 0B7, Canada",F&B,Dine-in Restaurant,Syrian restaurant,False,6115147472121,landline,0.2,1,Level 2,3,True,True,True,False,
2248897,L_6114506822433,+1 450-682-2433,Chef Kebab,,,"4231 Blvd. Samson, Laval, Quebec H7W 2G8, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114506822433,landline,0.2,1,Level 2,3,True,True,True,False,
2248898,L_6114506682000,+1 450-668-2000,Allô100'Dwich,,,"344 Bd Cartier O, Laval, QC H7N 2J6, Canada",F&B,Quick-Service / Takeaway,Fast food restaurant,False,6114506682000,landline,0.2,1,Level 2,3,True,True,True,False,
2248899,L_6114383809878,+1 438-380-9878,Palais Istanbul Kebab,,,"4130-A Rue Jarry E, Montréal, QC H1Z 2H3, Canada",F&B,Dine-in Restaurant,Turkish restaurant,False,6114383809878,landline,0.2,1,Level 2,3,True,True,True,False,
2248900,L_6114506887886,+1 450-688-7886,Spicebros,,,"1950 Rue Claude-Gagné #310, Laval, Quebec H7N 5H9, Canada",F&B,Dine-in Restaurant,Indian restaurant,False,6114506887886,landline,0.2,1,Level 2,3,True,True,True,False,
2248901,L_6114505056044,+1 450-505-6044,Anatolia Restaurant,,,"1203 Boulevard du Curé-Labelle Restaurant Anatolia, Laval, QC H7V 2V8, Canada",F&B,Dine-in Restaurant,Turkish restaurant,False,6114505056044,landline,0.2,1,Level 2,3,True,True,True,False,
2248902,L_6115147373463,+1 514-737-3463,Le Kebab (Côte-Des-Neiges),,,"5020 Chem. de la Côte-des-Neiges, Montréal, QC H3V 1G8, Canada",F&B,Dine-in Restaurant,Turkish restaurant,False,6115147373463,landline,0.2,1,Level 2,3,True,True,True,False,
2248903,L_6114506881919,+1 450-688-1919,Riaz Kabab,,,"2369 Bd du Curé-Labelle, Laval, QC H7T 1R3, Canada",F&B,Dine-in Restaurant,Afghan restaurant,False,6114506881919,landline,0.2,1,Level 2,3,True,True,True,False,
2248904,L_6115145256666,+1 514-525-6666,Juste Döner /Just Döner,,,"9252 Bd de l'Acadie, Montréal, QC H4N 3C5, Canada",F&B,Quick-Service / Takeaway,Fast food restaurant,False,6115145256666,landline,0.2,1,Level 2,3,True,True,True,False,
2248905,L_6115148586222,+1 514-858-6222,Restaurant Shish-Kebab,,,"9394 Bd de l'Acadie, Montréal, QC H4N 3H1, Canada",F&B,Dine-in Restaurant,Lebanese restaurant,False,6115148586222,landline,0.2,1,Level 2,3,True,True,True,False,
2248906,L_6115144197727,+1 514-419-7727,Cuisine İstanbul Kebab,,,"10223 Pie-IX Blvd, Montréal-Nord, Quebec H1H 3Z5, Canada",F&B,Dine-in Restaurant,Turkish restaurant,False,6115144197727,landline,0.2,1,Level 2,3,True,True,True,False,
2248949,L_6117097220506,+1 709-722-0506,Holiday Inn St. John'S Conference Centre By Ihg,,,"180 Portugal Cove Rd, St. John's, NL A1B 2N2, Canada",Others,Hotel / Motel / Accommodation,Hotel,False,6117097220506,landline,0.2,1,Level 2,3,True,True,True,False,
2248950,L_6117093831310,+1 709-383-1310,Hilton Garden Inn St. John'S Newfoundland,,,"150 New Gower St, St. John's, NL A1C 0C1, Canada",Others,Hotel / Motel / Accommodation,Hotel,False,6117093831310,landline,0.2,1,Level 2,3,True,True,True,False,
2248999,L_6127829211974,+27 82 921 1974,Wildside Beach Restaurant,,,"Buffs Wildside Beach, Buffels Bay, 6570, South Africa",F&B,Dine-in Restaurant,Restaurant,False,6127829211974,mobile,0.2,1,Level 2,3,True,True,True,False,
1106101,L_61416798659,0416 798 659,Nova Abreu Building Solutions Pty Ltd,,,,,,Construction company,False,61416798659,mobile,0.2,1,Level 2,3,False,False,False,False,
2249062,L_6115145052326,+1 514-505-2326,Café Coco & Bean,,,"445 Beaconsfield Blvd, Beaconsfield, Quebec H9W 4C2, Canada",F&B,Cafe & Dessert,Coffee shop,False,6115145052326,landline,0.2,1,Level 2,3,True,True,True,False,
2249086,L_61441912612200,+44 191 261 2200,"Little Cosmo | All You Can Eat World Buffet Restaurant, Newcastle",,,"92-98 Newgate St, Newcastle upon Tyne NE1 5RQ, United Kingdom",F&B,Dine-in Restaurant,Buffet restaurant,False,61441912612200,landline,0.2,1,Level 2,3,True,True,True,False,
2249087,L_61441912221110,+44 191 222 1110,Aneesa'S Buffet Restaurant,,,"Forster St, Newcastle upon Tyne NE1 2NH, United Kingdom",F&B,Dine-in Restaurant,Indian restaurant,False,61441912221110,landline,0.2,1,Level 2,3,True,True,True,False,
2249146,L_6113045549092,+1 304-554-9092,Ivy Nightclub,WV,,"471 Chestnut St, Morgantown, WV 26505, United States",Others,Others,Night club,False,6113045549092,landline,0.2,1,Level 2,3,True,True,True,False,
2249147,L_6118192420588,+1 819-242-0588,Bar Le Stash,,,"418 Rue Principale, Grenville, QC J0V 1J0, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6118192420588,landline,0.2,1,Level 2,3,True,True,True,False,
2249149,L_6164274807022,+64 274 807 022,Donuts 2Go,,,"189 Waterloo Road, Hornby, Christchurch 8042, New Zealand",Retail,Others,Donut shop,False,6164274807022,mobile,0.2,1,Level 2,3,True,True,True,False,
2249151,L_6116135901000,+1 613-590-1000,Hà Nội Phố,,,"4312 Innes Rd #1, Orléans, ON K4A 5E6, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6116135901000,landline,0.2,1,Level 2,3,True,True,True,False,
2249152,L_6115143441863,+1 514-344-1863,Restaurant Nguyen Phi,,,"6260 Chem. de la Côte-des-Neiges, Montréal, QC H3S 2A3, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115143441863,landline,0.2,1,Level 2,3,True,True,True,False,
2249153,L_6113435470865,+1 343-547-0865,Authentic Vietnamese Pho House (Barrhaven),,,"4235 Strandherd Dr, Barrhaven, ON K2G 6E5, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6113435470865,landline,0.2,1,Level 2,3,True,True,True,False,
2249154,L_6115147386610,+1 514-738-6610,Restaurant Hoai Huong,,,"5485 Av. Victoria, Montréal, QC H3W 2P9, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115147386610,landline,0.2,1,Level 2,3,True,True,True,False,
2249155,L_6117093888989,+1 709-388-8989,Pho Vietnam,,,"13 West St, Corner Brook, NL A2H 2Y6, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6117093888989,landline,0.2,1,Level 2,3,True,True,True,False,
2249157,L_6114509040660,+1 450-904-0660,Banh Mi Mc,,,"8200 Taschereau Blvd, Brossard, Quebec J4X 2S6, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114509040660,landline,0.2,1,Level 2,3,True,True,True,False,
2249158,L_6115148031396,+1 514-803-1396,Hoa Comptoir Vietnamien,,,"140 Bd des Promenades, Saint-Bruno-de-Montarville, QC J3V 5K4, Canada",F&B,Quick-Service / Takeaway,Fast food restaurant,False,6115148031396,landline,0.2,1,Level 2,3,True,True,True,False,
2249159,L_6115485580820,+1 548-558-0820,Phở Vietnam Soup & Sub,,,"415 Hespeler Rd #4, Cambridge, ON N1R 6W8, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115485580820,landline,0.2,1,Level 2,3,True,True,True,False,
2249188,L_6114506783868,+1 450-678-3868,Shogun,,,"6185 Taschereau Blvd, Brossard, Quebec J4Z 1A6, Canada",F&B,Dine-in Restaurant,Teppanyaki restaurant,False,6114506783868,landline,0.2,1,Level 2,3,True,True,True,False,
2249189,L_6114509063838,+1 450-906-3838,Hamachi Sushi,,,"690 Rue de Montbrun, Boucherville, QC J4B 8H2, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6114509063838,landline,0.2,1,Level 2,3,True,True,True,False,
2249190,L_6114506480041,+1 450-648-0041,Tenka Sushi,,,"1470 Boul. de Rome, Brossard, QC J4W 2T4, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6114506480041,landline,0.2,1,Level 2,3,True,True,True,False,
2249191,L_6114506726049,+1 450-672-6049,Masako Sushi Inc,,,"2151 Boul. Lapinière, Brossard, QC J4W 3L1, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6114506726049,landline,0.2,1,Level 2,3,True,True,True,False,
2249219,L_616493096699,+64 9 309 6699,Gganbu Korean Restaurant,,,"38 Jervois Road, Ponsonby, Auckland 1011, New Zealand",F&B,Dine-in Restaurant,Korean restaurant,False,616493096699,landline,0.2,1,Level 2,3,True,True,True,False,
2249269,L_6114032697544,+1 403-269-7544,Boudoir Rouge,,,"907 9 Ave SW, Calgary, AB T2P 1L3, Canada",Others,Others,Night club,False,6114032697544,landline,0.2,1,Level 2,3,True,True,True,False,
2249270,L_6114033014444,+1 403-301-4444,Boudoir West,,,"6008 Macleod Trl SW #109, Calgary, AB T2H 0K1, Canada",Others,Others,Night club,False,6114033014444,landline,0.2,1,Level 2,3,True,True,True,False,
2249273,L_6112105128466,+1 210-512-8466,Vino Grotta,TX,,"19338 Babcock Rd Suite 209, San Antonio, TX 78255, United States",F&B,Bar / Pub / Nightlife,Wine bar,False,6112105128466,landline,0.2,1,Level 2,3,True,True,True,False,
2249322,L_6117058160007,+1 705-816-0007,A Little Thai Kitchen Inc.,,,"164 Napier St, Barrie, ON L4M 1W5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6117058160007,landline,0.2,1,Level 2,3,True,True,True,False,
2249323,L_6116134247979,+1 613-424-7979,Thai Bite,,,"2010 Trim Rd Unit#6, Orléans, ON K4A 0G4, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6116134247979,landline,0.2,1,Level 2,3,True,True,True,False,
2249355,L_6118478930500,+1 847-893-0500,"Uncork, Unwind",IL,,"1440 Miner St, Des Plaines, IL 60016, United States",F&B,Bar / Pub / Nightlife,Wine bar,False,6118478930500,landline,0.2,1,Level 2,3,True,True,True,False,
2249359,L_616494456108,+64 9 445 6108,Danryu Japanese Seafood Restaurant,,,"10 Victoria Road, Devonport, Auckland 0624, New Zealand",F&B,Dine-in Restaurant,Restaurant,False,616494456108,landline,0.2,1,Level 2,3,True,True,True,False,
